Plot Title: ACWA-PC5%,,,,,,,,,
#,"Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 10340337, SEN S/N: 10340337)","Temp, °C (LGR S/N: 10340337, SEN S/N: 10340337)",Coupler Detached (LGR S/N: 10340337),Sensor Data Error (LGR S/N: 10340337),Coupler Attached (LGR S/N: 10340337),Host Connected (LGR S/N: 10340337),Stopped (LGR S/N: 10340337),End Of File (LGR S/N: 10340337)
1000,2022-09-21 2:30,9.97,12.78,,,,,,
1001,2022-09-21 3:00,9.68,12.74,,,,,,
1002,2022-09-21 3:30,9.54,12.66,,,,,,
1003,2022-09-21 4:00,9.43,12.6,,,,,,
1004,2022-09-21 4:30,9.3,12.54,,,,,,
1005,2022-09-21 5:00,9.32,12.5,,,,,,
1006,2022-09-21 5:30,9.41,12.44,,,,,,
1007,2022-09-21 6:00,9.46,12.4,,,,,,
1008,2022-09-21 6:30,9.32,12.32,,,,,,
1009,2022-09-21 7:00,9.37,12.3,,,,,,
1010,2022-09-21 7:30,9.6,12.22,,,,,,
1011,2022-09-21 8:00,10.11,12.18,,,,,,
1012,2022-09-21 8:30,10.78,12.2,,,,,,
1013,2022-09-21 9:00,11.23,12.22,,,,,,
1014,2022-09-21 9:30,11.35,12.28,,,,,,
1015,2022-09-21 10:00,11.83,12.36,,,,,,
1016,2022-09-21 10:30,11.9,12.46,,,,,,
1017,2022-09-21 11:00,12.7,12.5,,,,,,
1018,2022-09-21 11:30,12.96,12.5,,,,,,
1019,2022-09-21 12:00,13.88,12.62,,,,,,
1020,2022-09-21 12:30,14.59,12.76,,,,,,
1021,2022-09-21 13:00,15.08,12.88,,,,,,
1022,2022-09-21 13:30,15.33,12.96,,,,,,
1023,2022-09-21 14:00,15.91,13.08,,,,,,
1024,2022-09-21 14:30,16.47,13.18,,,,,,
1025,2022-09-21 15:00,16.35,13.24,,,,,,
1026,2022-09-21 15:30,15.88,13.28,,,,,,
1027,2022-09-21 16:00,-888.88,-888.88,,Logged,,,,
1028,2022-09-21 16:30,-888.88,-888.88,,Logged,,,,
1029,2022-09-21 17:00,-888.88,-888.88,,Logged,,,,
1030,2022-09-21 17:30,-888.88,-888.88,,Logged,,,,
1031,2022-09-21 18:00,-888.88,-888.88,,Logged,,,,
1032,2022-09-21 18:30,-888.88,-888.88,,Logged,,,,
1033,2022-09-21 19:00,13.15,13.2,,,,,,
1034,2022-09-21 19:30,11.34,13.16,,,,,,
1035,2022-09-21 20:00,10.9,13.16,,,,,,
1036,2022-09-21 20:30,10.84,13.12,,,,,,
1037,2022-09-21 21:00,10.85,13.1,,,,,,
1038,2022-09-21 21:30,10.84,13.1,,,,,,
1039,2022-09-21 22:00,10.88,13.08,,,,,,
1040,2022-09-21 22:30,10.91,13.04,,,,,,
1041,2022-09-21 23:00,10.86,13.02,,,,,,
1042,2022-09-21 23:30,10.77,13,,,,,,
1043,2022-09-22 0:00,10.53,12.94,,,,,,
1044,2022-09-22 0:30,10.38,12.86,,,,,,
1045,2022-09-22 1:00,10.23,12.78,,,,,,
1046,2022-09-22 1:30,10.21,12.74,,,,,,
1047,2022-09-22 2:00,10.21,12.7,,,,,,
1048,2022-09-22 2:30,10.14,12.66,,,,,,
1049,2022-09-22 3:00,10.11,12.62,,,,,,
1050,2022-09-22 3:30,9.85,12.52,,,,,,
1051,2022-09-22 4:00,9.73,12.48,,,,,,
1052,2022-09-22 4:30,9.78,12.44,,,,,,
1053,2022-09-22 5:00,9.54,12.38,,,,,,
1054,2022-09-22 5:30,9.4,12.3,,,,,,
1055,2022-09-22 6:00,9.33,12.28,,,,,,
1056,2022-09-22 6:30,9.18,12.2,,,,,,
1057,2022-09-22 7:00,9.09,12.14,,,,,,
1058,2022-09-22 7:30,9.26,12.14,,,,,,
1059,2022-09-22 8:00,9.89,12.14,,,,,,
1060,2022-09-22 8:30,10.54,12.18,,,,,,
1061,2022-09-22 9:00,10.91,12.2,,,,,,
1062,2022-09-22 9:30,12.25,12.2,,,,,,
1063,2022-09-22 10:00,12.83,12.22,,,,,,
1064,2022-09-22 10:30,12.56,12.24,,,,,,
1065,2022-09-22 11:00,15.75,12.4,,,,,,
1066,2022-09-22 11:30,14.54,12.44,,,,,,
1067,2022-09-22 12:00,15.25,12.6,,,,,,
1068,2022-09-22 12:30,14.94,12.78,,,,,,
1069,2022-09-22 13:00,14.97,12.54,,,,,,
1070,2022-09-22 13:30,16.5,12.62,,,,,,
1071,2022-09-22 14:00,15.95,12.6,,,,,,
1072,2022-09-22 14:30,19.01,12.94,,,,,,
1073,2022-09-22 15:00,18.39,13.08,,,,,,
1074,2022-09-22 15:30,18.06,12.9,,,,,,
1075,2022-09-22 16:00,16.96,12.84,,,,,,
1076,2022-09-22 16:30,-888.88,-888.88,,Logged,,,,
1077,2022-09-22 17:00,16.96,12.88,,,,,,
1078,2022-09-22 17:30,14.76,12.9,,,,,,
1079,2022-09-22 18:00,17.94,12.92,,,,,,
1080,2022-09-22 18:30,14.58,13,,,,,,
1081,2022-09-22 19:00,12.16,13,,,,,,
1082,2022-09-22 19:30,11.35,13.02,,,,,,
1083,2022-09-22 20:00,10.9,13.04,,,,,,
1084,2022-09-22 20:30,10.92,13.08,,,,,,
1085,2022-09-22 21:00,10.97,13.06,,,,,,
1086,2022-09-22 21:30,10.95,13.04,,,,,,
1087,2022-09-22 22:00,10.9,13.04,,,,,,
1088,2022-09-22 22:30,10.86,13,,,,,,
1089,2022-09-22 23:00,10.82,12.98,,,,,,
1090,2022-09-22 23:30,10.65,12.92,,,,,,
1091,2022-09-23 0:00,10.32,12.88,,,,,,
1092,2022-09-23 0:30,10.11,12.82,,,,,,
1093,2022-09-23 1:00,10.1,12.76,,,,,,
1094,2022-09-23 1:30,10.04,12.7,,,,,,
1095,2022-09-23 2:00,9.96,12.64,,,,,,
1096,2022-09-23 2:30,9.91,12.6,,,,,,
1097,2022-09-23 3:00,9.85,12.54,,,,,,
1098,2022-09-23 3:30,9.87,12.5,,,,,,
1099,2022-09-23 4:00,9.73,12.44,,,,,,
1100,2022-09-23 4:30,9.67,12.4,,,,,,
1101,2022-09-23 5:00,9.6,12.36,,,,,,
1102,2022-09-23 5:30,9.51,12.3,,,,,,
1103,2022-09-23 6:00,9.4,12.26,,,,,,
1104,2022-09-23 6:30,9.35,12.22,,,,,,
1105,2022-09-23 7:00,9.26,12.16,,,,,,
1106,2022-09-23 7:30,9.49,12.14,,,,,,
1107,2022-09-23 8:00,10.15,12.12,,,,,,
1108,2022-09-23 8:30,10.84,12.14,,,,,,
1109,2022-09-23 9:00,11.63,12.22,,,,,,
1110,2022-09-23 9:30,13.51,12.32,,,,,,
1111,2022-09-23 10:00,13.62,12.46,,,,,,
1112,2022-09-23 10:30,12.2,12.46,,,,,,
1113,2022-09-23 11:00,14.38,12.58,,,,,,
1114,2022-09-23 11:30,14.15,12.68,,,,,,
1115,2022-09-23 12:00,15.89,12.68,,,,,,
1116,2022-09-23 12:30,16.88,12.88,,,,,,
1117,2022-09-23 13:00,17.5,12.78,,,,,,
1118,2022-09-23 13:30,16.06,12.7,,,,,,
1119,2022-09-23 14:00,18.27,12.9,,,,,,
1120,2022-09-23 14:30,18.59,12.88,,,,,,
1121,2022-09-23 15:00,16.65,13.08,,,,,,
1122,2022-09-23 15:30,19.06,13.26,,,,,,
1123,2022-09-23 16:00,-888.88,-888.88,,Logged,,,,
1124,2022-09-23 16:30,18.63,13.3,,,,,,
1125,2022-09-23 17:00,19.05,13.18,,,,,,
1126,2022-09-23 17:30,-888.88,-888.88,,Logged,,,,
1127,2022-09-23 18:00,-888.88,-888.88,,Logged,,,,
1128,2022-09-23 18:30,13.21,13.18,,,,,,
1129,2022-09-23 19:00,11.47,13.2,,,,,,
1130,2022-09-23 19:30,10.8,13.22,,,,,,
1131,2022-09-23 20:00,10.51,13.2,,,,,,
1132,2022-09-23 20:30,10.46,13.18,,,,,,
1133,2022-09-23 21:00,10.61,13.22,,,,,,
1134,2022-09-23 21:30,10.71,13.28,,,,,,
1135,2022-09-23 22:00,10.67,13.28,,,,,,
1136,2022-09-23 22:30,10.7,13.26,,,,,,
1137,2022-09-23 23:00,10.63,13.22,,,,,,
1138,2022-09-23 23:30,10.32,13.18,,,,,,
1139,2022-09-24 0:00,10.21,13.12,,,,,,
1140,2022-09-24 0:30,10.22,13.12,,,,,,
1141,2022-09-24 1:00,10.11,13.1,,,,,,
1142,2022-09-24 1:30,10.23,13.1,,,,,,
1143,2022-09-24 2:00,10.11,13.06,,,,,,
1144,2022-09-24 2:30,10.08,12.98,,,,,,
1145,2022-09-24 3:00,9.92,12.92,,,,,,
1146,2022-09-24 3:30,9.87,12.9,,,,,,
1147,2022-09-24 4:00,9.84,12.86,,,,,,
1148,2022-09-24 4:30,9.64,12.78,,,,,,
1149,2022-09-24 5:00,9.54,12.74,,,,,,
1150,2022-09-24 5:30,9.46,12.7,,,,,,
1151,2022-09-24 6:00,9.39,12.64,,,,,,
1152,2022-09-24 6:30,9.34,12.58,,,,,,
1153,2022-09-24 7:00,9.3,12.52,,,,,,
1154,2022-09-24 7:30,9.36,12.5,,,,,,
1155,2022-09-24 8:00,9.95,12.44,,,,,,
1156,2022-09-24 8:30,10.8,12.48,,,,,,
1157,2022-09-24 9:00,11.1,12.5,,,,,,
1158,2022-09-24 9:30,11.2,12.56,,,,,,
1159,2022-09-24 10:00,11.58,12.66,,,,,,
1160,2022-09-24 10:30,11.58,12.72,,,,,,
1161,2022-09-24 11:00,11.95,12.82,,,,,,
1162,2022-09-24 11:30,13.02,12.92,,,,,,
1163,2022-09-24 12:00,14.18,13.02,,,,,,
1164,2022-09-24 12:30,15.25,13.18,,,,,,
1165,2022-09-24 13:00,15.52,13.2,,,,,,
1166,2022-09-24 13:30,15.44,13.24,,,,,,
1167,2022-09-24 14:00,15.82,13.28,,,,,,
1168,2022-09-24 14:30,15.97,13.36,,,,,,
1169,2022-09-24 15:00,15.99,13.46,,,,,,
1170,2022-09-24 15:30,16.61,13.48,,,,,,
1171,2022-09-24 16:00,13.92,13.56,,,,,,
1172,2022-09-24 16:30,14.19,13.6,,,,,,
1173,2022-09-24 17:00,17.93,13.66,,,,,,
1174,2022-09-24 17:30,15.82,13.68,,,,,,
1175,2022-09-24 18:00,-888.88,-888.88,,Logged,,,,
1176,2022-09-24 18:30,15.64,13.78,,,,,,
1177,2022-09-24 19:00,12,13.8,,,,,,
1178,2022-09-24 19:30,11.39,13.84,,,,,,
1179,2022-09-24 20:00,11.04,13.84,,,,,,
1180,2022-09-24 20:30,11.03,13.86,,,,,,
1181,2022-09-24 21:00,11.03,13.9,,,,,,
1182,2022-09-24 21:30,10.96,13.9,,,,,,
1183,2022-09-24 22:00,10.99,13.9,,,,,,
1184,2022-09-24 22:30,10.99,13.9,,,,,,
1185,2022-09-24 23:00,11.01,13.86,,,,,,
1186,2022-09-24 23:30,10.98,13.84,,,,,,
1187,2022-09-25 0:00,10.65,13.8,,,,,,
1188,2022-09-25 0:30,10.13,13.7,,,,,,
1189,2022-09-25 1:00,10.13,13.62,,,,,,
1190,2022-09-25 1:30,10.05,13.56,,,,,,
1191,2022-09-25 2:00,9.95,13.48,,,,,,
1192,2022-09-25 2:30,10.08,13.44,,,,,,
1193,2022-09-25 3:00,9.9,13.36,,,,,,
1194,2022-09-25 3:30,9.7,13.26,,,,,,
1195,2022-09-25 4:00,9.91,13.26,,,,,,
1196,2022-09-25 4:30,9.78,13.18,,,,,,
1197,2022-09-25 5:00,9.4,13.06,,,,,,
1198,2022-09-25 5:30,9.62,13.06,,,,,,
1199,2022-09-25 6:00,9.67,13.02,,,,,,
1200,2022-09-25 6:30,9.48,12.9,,,,,,
1201,2022-09-25 7:00,9.45,12.84,,,,,,
1202,2022-09-25 7:30,9.61,12.84,,,,,,
1203,2022-09-25 8:00,10.05,12.8,,,,,,
1204,2022-09-25 8:30,10.67,12.8,,,,,,
1205,2022-09-25 9:00,11.28,12.86,,,,,,
1206,2022-09-25 9:30,11.13,12.84,,,,,,
1207,2022-09-25 10:00,11.84,12.86,,,,,,
1208,2022-09-25 10:30,11.57,12.96,,,,,,
1209,2022-09-25 11:00,12.35,13.06,,,,,,
1210,2022-09-25 11:30,12.29,13.06,,,,,,
1211,2022-09-25 12:00,13.91,13.2,,,,,,
1212,2022-09-25 12:30,14.44,13.3,,,,,,
1213,2022-09-25 13:00,14.91,13.4,,,,,,
1214,2022-09-25 13:30,15.43,13.48,,,,,,
1215,2022-09-25 14:00,15.84,13.56,,,,,,
1216,2022-09-25 14:30,16.45,13.62,,,,,,
1217,2022-09-25 15:00,16.22,13.62,,,,,,
1218,2022-09-25 15:30,16.32,13.7,,,,,,
1219,2022-09-25 16:00,17.89,13.76,,,,,,
1220,2022-09-25 16:30,14.58,13.74,,,,,,
1221,2022-09-25 17:00,-888.88,-888.88,,Logged,,,,
1222,2022-09-25 17:30,15.69,13.86,,,,,,
1223,2022-09-25 18:00,-888.88,-888.88,,Logged,,,,
1224,2022-09-25 18:30,14.26,13.94,,,,,,
1225,2022-09-25 19:00,12.4,14.02,,,,,,
1226,2022-09-25 19:30,11.2,14,,,,,,
1227,2022-09-25 20:00,11.14,14.06,,,,,,
1228,2022-09-25 20:30,11.2,14.14,,,,,,
1229,2022-09-25 21:00,11.11,14.14,,,,,,
1230,2022-09-25 21:30,11.17,14.16,,,,,,
1231,2022-09-25 22:00,11.08,14.2,,,,,,
1232,2022-09-25 22:30,11.13,14.2,,,,,,
1233,2022-09-25 23:00,11.14,14.18,,,,,,
1234,2022-09-25 23:30,10.86,14.14,,,,,,
1235,2022-09-26 0:00,10.53,14.1,,,,,,
1236,2022-09-26 0:30,10.65,14.06,,,,,,
1237,2022-09-26 1:00,10.53,14.02,,,,,,
1238,2022-09-26 1:30,10.33,13.94,,,,,,
1239,2022-09-26 2:00,10.29,13.9,,,,,,
1240,2022-09-26 2:30,10.2,13.86,,,,,,
1241,2022-09-26 3:00,9.9,13.74,,,,,,
1242,2022-09-26 3:30,9.77,13.68,,,,,,
1243,2022-09-26 4:00,9.82,13.66,,,,,,
1244,2022-09-26 4:30,9.62,13.58,,,,,,
1245,2022-09-26 5:00,9.47,13.52,,,,,,
1246,2022-09-26 5:30,9.46,13.48,,,,,,
1247,2022-09-26 6:00,9.41,13.42,,,,,,
1248,2022-09-26 6:30,9.21,13.3,,,,,,
1249,2022-09-26 7:00,9.26,13.3,,,,,,
1250,2022-09-26 7:30,9.35,13.24,,,,,,
1251,2022-09-26 8:00,9.72,13.16,,,,,,
1252,2022-09-26 8:30,10.36,13.2,,,,,,
1253,2022-09-26 9:00,10.88,13.24,,,,,,
1254,2022-09-26 9:30,10.92,13.22,,,,,,
1255,2022-09-26 10:00,11.48,13.32,,,,,,
1256,2022-09-26 10:30,11.94,13.44,,,,,,
1257,2022-09-26 11:00,12.36,13.5,,,,,,
1258,2022-09-26 11:30,12.88,13.62,,,,,,
1259,2022-09-26 12:00,13.79,13.72,,,,,,
1260,2022-09-26 12:30,14.37,13.82,,,,,,
1261,2022-09-26 13:00,14.47,13.86,,,,,,
1262,2022-09-26 13:30,15.01,13.98,,,,,,
1263,2022-09-26 14:00,15.52,14.04,,,,,,
1264,2022-09-26 14:30,16.34,14.12,,,,,,
1265,2022-09-26 15:00,16.38,14.16,,,,,,
1266,2022-09-26 15:30,16.19,14.16,,,,,,
1267,2022-09-26 16:00,16.49,14.2,,,,,,
1268,2022-09-26 16:30,14.47,14.26,,,,,,
1269,2022-09-26 17:00,-888.88,-888.88,,Logged,,,,
1270,2022-09-26 17:30,16.4,14.42,,,,,,
1271,2022-09-26 18:00,-888.88,-888.88,,Logged,,,,
1272,2022-09-26 18:30,13.97,14.52,,,,,,
1273,2022-09-26 19:00,12.17,14.58,,,,,,
1274,2022-09-26 19:30,11.29,14.6,,,,,,
1275,2022-09-26 20:00,11.09,14.64,,,,,,
1276,2022-09-26 20:30,11.05,14.66,,,,,,
1277,2022-09-26 21:00,11.04,14.66,,,,,,
1278,2022-09-26 21:30,11.02,14.66,,,,,,
1279,2022-09-26 22:00,11.01,14.66,,,,,,
1280,2022-09-26 22:30,10.91,14.66,,,,,,
1281,2022-09-26 23:00,10.89,14.64,,,,,,
1282,2022-09-26 23:30,10.74,14.6,,,,,,
1283,2022-09-27 0:00,10.24,14.54,,,,,,
1284,2022-09-27 0:30,10.14,14.52,,,,,,
1285,2022-09-27 1:00,9.98,14.46,,,,,,
1286,2022-09-27 1:30,9.95,14.42,,,,,,
1287,2022-09-27 2:00,9.98,14.36,,,,,,
1288,2022-09-27 2:30,9.8,14.28,,,,,,
1289,2022-09-27 3:00,9.54,14.22,,,,,,
1290,2022-09-27 3:30,9.53,14.18,,,,,,
1291,2022-09-27 4:00,9.45,14.14,,,,,,
1292,2022-09-27 4:30,9.06,14.06,,,,,,
1293,2022-09-27 5:00,9.04,14.02,,,,,,
1294,2022-09-27 5:30,9.1,13.98,,,,,,
1295,2022-09-27 6:00,8.87,13.86,,,,,,
1296,2022-09-27 6:30,8.74,13.78,,,,,,
1297,2022-09-27 7:00,8.79,13.76,,,,,,
1298,2022-09-27 7:30,8.83,13.7,,,,,,
1299,2022-09-27 8:00,9.29,13.64,,,,,,
1300,2022-09-27 8:30,9.91,13.68,,,,,,
1301,2022-09-27 9:00,10.4,13.7,,,,,,
1302,2022-09-27 9:30,10.53,13.66,,,,,,
1303,2022-09-27 10:00,11.08,13.78,,,,,,
1304,2022-09-27 10:30,11.47,13.86,,,,,,
1305,2022-09-27 11:00,11.8,13.9,,,,,,
1306,2022-09-27 11:30,13.41,14.04,,,,,,
1307,2022-09-27 12:00,14.01,14.14,,,,,,
1308,2022-09-27 12:30,14.5,14.18,,,,,,
1309,2022-09-27 13:00,15.46,14.3,,,,,,
1310,2022-09-27 13:30,15.65,14.36,,,,,,
1311,2022-09-27 14:00,16.34,14.36,,,,,,
1312,2022-09-27 14:30,16.9,14.42,,,,,,
1313,2022-09-27 15:00,17.97,14.46,,,,,,
1314,2022-09-27 15:30,17.51,14.56,,,,,,
1315,2022-09-27 16:00,-888.88,-888.88,,Logged,,,,
1316,2022-09-27 16:30,15.85,14.68,,,,,,
1317,2022-09-27 17:00,-888.88,-888.88,,Logged,,,,
1318,2022-09-27 17:30,15.65,14.74,,,,,,
1319,2022-09-27 18:00,-888.88,-888.88,,Logged,,,,
1320,2022-09-27 18:30,12.08,14.9,,,,,,
1321,2022-09-27 19:00,11.89,14.94,,,,,,
1322,2022-09-27 19:30,11.05,14.98,,,,,,
1323,2022-09-27 20:00,11.02,15.08,,,,,,
1324,2022-09-27 20:30,10.97,15.14,,,,,,
1325,2022-09-27 21:00,10.83,15.14,,,,,,
1326,2022-09-27 21:30,10.84,15.14,,,,,,
1327,2022-09-27 22:00,10.82,15.14,,,,,,
1328,2022-09-27 22:30,10.83,15.14,,,,,,
1329,2022-09-27 23:00,10.84,15.12,,,,,,
1330,2022-09-27 23:30,10.54,15.08,,,,,,
1331,2022-09-28 0:00,10.36,15.02,,,,,,
1332,2022-09-28 0:30,10.4,14.98,,,,,,
1333,2022-09-28 1:00,10.28,14.9,,,,,,
1334,2022-09-28 1:30,10.08,14.8,,,,,,
1335,2022-09-28 2:00,10.27,14.8,,,,,,
1336,2022-09-28 2:30,10.08,14.7,,,,,,
1337,2022-09-28 3:00,9.66,14.54,,,,,,
1338,2022-09-28 3:30,9.8,14.54,,,,,,
1339,2022-09-28 4:00,9.65,14.46,,,,,,
1340,2022-09-28 4:30,9.36,14.32,,,,,,
1341,2022-09-28 5:00,9.33,14.32,,,,,,
1342,2022-09-28 5:30,9.26,14.26,,,,,,
1343,2022-09-28 6:00,9.01,14.12,,,,,,
1344,2022-09-28 6:30,9.08,14.08,,,,,,
1345,2022-09-28 7:00,9.03,14.04,,,,,,
1346,2022-09-28 7:30,8.92,13.92,,,,,,
1347,2022-09-28 8:00,9.46,13.88,,,,,,
1348,2022-09-28 8:30,10.22,13.9,,,,,,
1349,2022-09-28 9:00,11.05,13.88,,,,,,
1350,2022-09-28 9:30,11.49,13.88,,,,,,
1351,2022-09-28 10:00,11.57,13.96,,,,,,
1352,2022-09-28 10:30,11.8,14,,,,,,
1353,2022-09-28 11:00,11.97,14.06,,,,,,
1354,2022-09-28 11:30,13.48,14.16,,,,,,
1355,2022-09-28 12:00,14,14.26,,,,,,
1356,2022-09-28 12:30,14.68,14.34,,,,,,
1357,2022-09-28 13:00,15.03,14.42,,,,,,
1358,2022-09-28 13:30,15.6,14.52,,,,,,
1359,2022-09-28 14:00,16,14.6,,,,,,
1360,2022-09-28 14:30,16.7,14.66,,,,,,
1361,2022-09-28 15:00,17.34,14.7,,,,,,
1362,2022-09-28 15:30,17.13,14.72,,,,,,
1363,2022-09-28 16:00,-888.88,-888.88,,Logged,,,,
1364,2022-09-28 16:30,15.97,14.84,,,,,,
1365,2022-09-28 17:00,-888.88,-888.88,,Logged,,,,
1366,2022-09-28 17:30,15.95,14.9,,,,,,
1367,2022-09-28 18:00,18.28,14.94,,,,,,
1368,2022-09-28 18:30,12.97,14.94,,,,,,
1369,2022-09-28 19:00,11.59,14.98,,,,,,
1370,2022-09-28 19:30,10.61,15.08,,,,,,
1371,2022-09-28 20:00,10.65,15.14,,,,,,
1372,2022-09-28 20:30,10.65,15.22,,,,,,
1373,2022-09-28 21:00,10.71,15.26,,,,,,
1374,2022-09-28 21:30,10.82,15.3,,,,,,
1375,2022-09-28 22:00,10.82,15.34,,,,,,
1376,2022-09-28 22:30,10.82,15.34,,,,,,
1377,2022-09-28 23:00,10.7,15.36,,,,,,
1378,2022-09-28 23:30,10.32,15.36,,,,,,
1379,2022-09-29 0:00,10.32,15.32,,,,,,
1380,2022-09-29 0:30,10.23,15.28,,,,,,
1381,2022-09-29 1:00,10.26,15.22,,,,,,
1382,2022-09-29 1:30,10.02,15.14,,,,,,
1383,2022-09-29 2:00,9.9,15.08,,,,,,
1384,2022-09-29 2:30,9.79,15.04,,,,,,
1385,2022-09-29 3:00,9.43,14.94,,,,,,
1386,2022-09-29 3:30,9.41,14.94,,,,,,
1387,2022-09-29 4:00,9.35,14.94,,,,,,
1388,2022-09-29 4:30,9.11,14.84,,,,,,
1389,2022-09-29 5:00,9.14,14.84,,,,,,
1390,2022-09-29 5:30,9.16,14.84,,,,,,
1391,2022-09-29 6:00,8.62,14.7,,,,,,
1392,2022-09-29 6:30,8.6,14.66,,,,,,
1393,2022-09-29 7:00,8.64,14.68,,,,,,
1394,2022-09-29 7:30,8.6,14.68,,,,,,
1395,2022-09-29 8:00,8.87,14.68,,,,,,
1396,2022-09-29 8:30,9.05,14.62,,,,,,
1397,2022-09-29 9:00,9.01,14.56,,,,,,
1398,2022-09-29 9:30,10.02,14.52,,,,,,
1399,2022-09-29 10:00,11.83,14.64,,,,,,
1400,2022-09-29 10:30,10.94,14.66,,,,,,
1401,2022-09-29 11:00,9.4,14.58,,,,,,
1402,2022-09-29 11:30,10.18,14.64,,,,,,
1403,2022-09-29 12:00,10.58,14.56,,,,,,
1404,2022-09-29 12:30,12.1,14.64,,,,,,
1405,2022-09-29 13:00,18.15,15,,,,,,
1406,2022-09-29 13:30,17.43,15,,,,,,
1407,2022-09-29 14:00,16.2,15.06,,,,,,
1408,2022-09-29 14:30,16.52,15.2,,,,,,
1409,2022-09-29 15:00,16.14,15.04,,,,,,
1410,2022-09-29 15:30,12.95,14.96,,,,,,
1411,2022-09-29 16:00,-888.88,-888.88,,Logged,,,,
1412,2022-09-29 16:30,18.17,15.28,,,,,,
1413,2022-09-29 17:00,15.85,15.28,,,,,,
1414,2022-09-29 17:30,14.75,15.12,,,,,,
1415,2022-09-29 18:00,12.6,14.96,,,,,,
1416,2022-09-29 18:30,13.29,14.94,,,,,,
1417,2022-09-29 19:00,10.94,15,,,,,,
1418,2022-09-29 19:30,9.97,14.96,,,,,,
1419,2022-09-29 20:00,9.91,14.98,,,,,,
1420,2022-09-29 20:30,9.83,14.94,,,,,,
1421,2022-09-29 21:00,9.71,14.92,,,,,,
1422,2022-09-29 21:30,9.74,14.86,,,,,,
1423,2022-09-29 22:00,9.95,14.84,,,,,,
1424,2022-09-29 22:30,10.59,14.82,,,,,,
1425,2022-09-29 23:00,10.57,14.78,,,,,,
1426,2022-09-29 23:30,10.36,14.7,,,,,,
1427,2022-09-30 0:00,10.09,14.62,,,,,,
1428,2022-09-30 0:30,9.97,14.64,,,,,,
1429,2022-09-30 1:00,9.8,14.6,,,,,,
1430,2022-09-30 1:30,9.45,14.5,,,,,,
1431,2022-09-30 2:00,9.54,14.48,,,,,,
1432,2022-09-30 2:30,9.54,14.46,,,,,,
1433,2022-09-30 3:00,9.29,14.36,,,,,,
1434,2022-09-30 3:30,9.27,14.32,,,,,,
1435,2022-09-30 4:00,9.3,14.34,,,,,,
1436,2022-09-30 4:30,9.1,14.22,,,,,,
1437,2022-09-30 5:00,9.09,14.18,,,,,,
1438,2022-09-30 5:30,9.06,14.16,,,,,,
1439,2022-09-30 6:00,8.96,14.12,,,,,,
1440,2022-09-30 6:30,8.8,14.02,,,,,,
1441,2022-09-30 7:00,8.8,14,,,,,,
1442,2022-09-30 7:30,8.73,13.94,,,,,,
1443,2022-09-30 8:00,8.79,13.88,,,,,,
1444,2022-09-30 8:30,9.74,13.88,,,,,,
1445,2022-09-30 9:00,10.07,13.86,,,,,,
1446,2022-09-30 9:30,10.57,13.86,,,,,,
1447,2022-09-30 10:00,10.94,13.82,,,,,,
1448,2022-09-30 10:30,11.14,13.82,,,,,,
1449,2022-09-30 11:00,12.44,14,,,,,,
1450,2022-09-30 11:30,12.88,13.98,,,,,,
1451,2022-09-30 12:00,14.97,14.22,,,,,,
1452,2022-09-30 12:30,15.12,14.28,,,,,,
1453,2022-09-30 13:00,15.83,14.36,,,,,,
1454,2022-09-30 13:30,15.91,14.36,,,,,,
1455,2022-09-30 14:00,15.85,14.48,,,,,,
1456,2022-09-30 14:30,15.59,14.42,,,,,,
1457,2022-09-30 15:00,17.92,14.44,,,,,,
1458,2022-09-30 15:30,16.5,14.52,,,,,,
1459,2022-09-30 16:00,17.25,14.42,,,,,,
1460,2022-09-30 16:30,17.74,14.52,,,,,,
1461,2022-09-30 17:00,13.5,14.36,,,,,,
1462,2022-09-30 17:30,12.41,14.32,,,,,,
1463,2022-09-30 18:00,11.13,14.3,,,,,,
1464,2022-09-30 18:30,11.07,14.3,,,,,,
1465,2022-09-30 19:00,10.35,14.32,,,,,,
1466,2022-09-30 19:30,10.15,14.36,,,,,,
1467,2022-09-30 20:00,10.24,14.36,,,,,,
1468,2022-09-30 20:30,10.09,14.34,,,,,,
1469,2022-09-30 21:00,10.17,14.36,,,,,,
1470,2022-09-30 21:30,10.36,14.38,,,,,,
1471,2022-09-30 22:00,10.32,14.38,,,,,,
1472,2022-09-30 22:30,10.2,14.36,,,,,,
1473,2022-09-30 23:00,10.21,14.32,,,,,,
1474,2022-09-30 23:30,10.18,14.34,,,,,,
1475,2022-10-01 0:00,10.08,14.32,,,,,,
1476,2022-10-01 0:30,10.18,14.32,,,,,,
1477,2022-10-01 1:00,10.13,14.28,,,,,,
1478,2022-10-01 1:30,10.03,14.2,,,,,,
1479,2022-10-01 2:00,9.85,14.12,,,,,,
1480,2022-10-01 2:30,9.77,14.06,,,,,,
1481,2022-10-01 3:00,9.71,14.02,,,,,,
1482,2022-10-01 3:30,9.46,13.96,,,,,,
1483,2022-10-01 4:00,9.35,13.9,,,,,,
1484,2022-10-01 4:30,9.37,13.86,,,,,,
1485,2022-10-01 5:00,9.22,13.8,,,,,,
1486,2022-10-01 5:30,9.22,13.76,,,,,,
1487,2022-10-01 6:00,9.12,13.72,,,,,,
1488,2022-10-01 6:30,9.04,13.66,,,,,,
